"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","UNIT","2011-M01","2011-M02","2011-M03","2011-M04","2011-M05","2011-M06","2011-M07","2011-M08","2011-M09","2011-M10","2011-M11","2011-M12","2012-M01","2012-M02","2012-M03","2012-M04","2012-M05","2012-M06","2012-M07","2012-M08","2012-M09","2012-M10","2012-M11","2012-M12","2013-M01","2013-M02","2013-M03","2013-M04","2013-M05","2013-M06","2013-M07","2013-M08","2013-M09","2013-M10","2013-M11","2013-M12","2014-M01","2014-M02","2014-M03","2014-M04","2014-M05","2014-M06","2014-M07","2014-M08","2014-M09","2014-M10","2014-M11","2014-M12","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12","2025-M01","2025-M02","2025-M03","2025-M04"
"IMF.STA:MFS_MA(10.0.1)","MDG.CIC_OUTDCORP_MAI.XDC.M","OBS_VALUE","Madagascar, Republic of","Currency in circulation outside of depository corporations","Domestic currency","1.12177182925317E12","1.11416448213076E12","1.15960740082566E12","1.20307193386299E12","1.23194501290209E12","1.24138932957437E12","1.23438452526611E12","1.24800974896449E12","1.29582962878811E12","1.32983290848168E12","1.42987292088839E12","1.46758380621527E12","1.40792530450332E12","1.41947478278028E12","1.44979469198041E12","1.38693376582875E12","1.38254871897122E12","1.4197896072988E12","1.37141993313365E12","1.36733792847731E12","1.37345176711635E12","1.40314747314077E12","1.4367099854813E12","1.50766761516738E12","1.43095784077124E12","1.45771029819333E12","1.46922994598107E12","1.43300884587246E12","1.43436579159095E12","1.46649902093172E12","1.46650655310112E12","1.46480487556354E12","1.48774560716814E12","1.49104321939066E12","1.52240932992449E12","1.59423979971692E12","1.51359103925991E12","1.51562115777652E12","1.51767727459696E12","1.53377925649911E12","1.5653173406599E12","1.60790675240894E12","1.60873139875923E12","1.63083006433522E12","1.63699122939599E12","1.67643356364314E12","1.75659706350756E12","1.81065672009144E12","1.75031526611728E12","1.78110310074716E12","1.79606506411113E12","1.77124025807933E12","1.79088618869907E12","1.8173732278537E12","1.88520028439325E12","1.912383755268E12","1.92737979746419E12","2.00629680577687E12","2.05978381081168E12","2.10242286067207E12","1.99111493155205E12","2.00605994161558E12","2.05883281506317E12","2.07443457629988E12","2.11106216664647E12","2.31930662759721E12","2.50479983561621E12","2.54448674637448E12","2.50666422375123E12","2.60268672920698E12","2.63835764493458E12","2.61796197778636E12","2.41162185363233E12","2.41841012321583E12","2.50838891071681E12","2.52097406733561E12","2.62000312964308E12","2.71382471521745E12","2.86494398102724E12","2.83876657945773E12","2.94032718436442E12","2.95382226499052E12","3.00843210708672E12","3.08574870037323E12","2.9552639124671E12","2.97113010277645E12","2.96023766384921E12","2.93376327036774E12","2.94950003667135E12","3.01799695240207E12","3.23999001486412E12","3.33048650717731E12","3.34703911633361E12","3.38318667121001E12","3.35934487709795E12","3.37040929365214E12","3.18332231297443E12","3.16480930473244E12","3.1128962990502E12","3.0801728545242E12","3.1723798019875E12","3.24804465066203E12","3.46840174497894E12","3.56359084027548E12","3.55986717034068E12","3.49251963862388E12","3.44240729406628E12","3.29409292946952E12","3.16012042858785E12","3.11503312664275E12","3.11051052948934E12","3.10036057169099E12","3.21977377022868E12","3.33472302806521E12","3.36287540047844E12","3.51115340208173E12","3.55391719154826E12","3.45692436513567E12","3.40947391452868E12","3.55376085185101E12","3.31346872994949E12","3.42103295778808E12","3.46850130250846E12","3.53718776678668E12","3.61390530125274E12","3.76611734404733E12","3.80806629036159E12","3.76675577279089E12","3.66468266945687E12","3.68636908034452E12","3.79538553095504E12","4.09623654934706E12","3.97179025486719E12","3.99874001690031E12","3.93479138121296E12","3.94467759818655E12","4.05527985880594E12","4.12882771995861E12","4.20830105933256E12","4.18010834909103E12","4.05737399691254E12","4.04361191028281E12","4.15580640217093E12","4.49770996537505E12","4.28559411439446E12","4.25932412579424E12","4.25485875739415E12","4.29863224126243E12","4.42531734825584E12","4.5040616554995E12","4.48070943488205E12","4.4825473963757E12","4.53684904746768E12","4.71628033583943E12","4.84723364316551E12","5.02417286647312E12","4.78372694698404E12","4.79416914803683E12","4.91133841833784E12","4.86870416569379E12","5.01712529658867E12","5.12903005041657E12","5.15403787635403E12","5.23168068999311E12","5.20963078847892E12","","","","","","",""
"IMF.STA:MFS_MA(10.0.1)","KNA.CIC_OUTDCORP_MAI.XDC.M","OBS_VALUE","St. Kitts and Nevis","Currency in circulation outside of depository corporations","Domestic currency","9.6169431982939E7","9.7426994661277E7","9.7025897656636E7","9.9566266E7","9.4450209E7","9.4240582779114E7","9.9400085170301E7","9.471793E7","9.8519968E7","9.6208033E7","9.457794E7","1.01992102239871E8","9.56817878538E7","9.5969256228572E7","9.9000082806486E7","9.6811355349202E7","1.01037812230725E8","1.0456448406998E8","1.01519175828363E8","1.04271775343024E8","1.05782465792995E8","9.9620683535063E7","1.06430861706203E8","1.0760400037895E8","1.31547546045085E8","1.30259576483333E8","1.34931550975205E8","1.16332643642049E8","1.23740690542008E8","1.19290812802999E8","1.17860151955625E8","1.24497281820411E8","1.26148290440747E8","1.25643203731802E8","1.29600081335215E8","1.3310142516179E8","1.31777546045085E8","1.35099576483333E8","1.32596550975205E8","1.31000530767015E8","1.36128442201331E8","1.34732720544258E8","1.35448529967067E8","1.38564666934457E8","1.36213203446547E8","1.40705410048618E8","1.40600881378027E8","1.54638861102026E8","1.50464083511182E8","1.54888E8","1.50435E8","1.48808E8","1.53533E8","1.52163E8","1.58522E8","1.56061E8","1.55788E8","1.59718E8","1.59965E8","1.68259E8","1.65587E8","1.64861E8","1.62875E8","1.63768E8","1.64867135E8","1.64488E8","1.67146E8","1.6232E8","1.66767E8","1.6622E8","1.6558E8","1.7813E8","1.7046E8","1.7121E8","1.7436E8","1.7425E8","1.7037E8","1.7568E8","1.7729E8","1.7681E8","1.7976E8","1.7737E8","1.8232E8","1.9636E8","1.8608E8","1.8649E8","1.9303E8","1.8881E8","1.8779E8","1.9182E8","1.88789770473E8","1.93268562332E8","1.94006436379E8","1.89368753991E8","1.97066921902E8","2.055987178E8","1.971498E8","1.9632926E8","1.9909701E8","1.9313727E8","1.9715674E8","1.9950214E8","1.9040526E8","1.936583E8","1.9448232E8","1.9454319E8","2.0039518E8","2.1057474E8","2.05908128E8","2.0739283E8","2.0753207E8","2.1019761E8","2.1355348E8","2.108338E8","2.165004E8","2.1460476E8","2.127940041E8","2.1658024E8","2.171460808E8","2.207991382E8","2.165929044E8","2.187445422E8","2.165603483E8","2.195521804E8","2.154197192E8","2.19757167E8","2.178413067E8","2.16052933E8","2.169290586E8","2.182967509E8","2.172362304E8","2.290334463E8","2.251398093E8","2.260697154E8","2.255825316E8","2.275875552E8","2.273276166E8","2.304015486E8","2.338681527E8","2.260804386E8","2.286216662E8","2.267842077E8","2.309767066E8","2.408884405E8","2.303470966E8","2.300786021E8","2.310610625E8","2.325137997E8","2.26394463E8","2.291011595E8","2.263411456E8","2.25373132E8","2.282075265E8","2.255816081E8","2.247251456E8","2.41230803E8","2.291502738E8","2.302204661E8","2.327339537E8","2.266636977E8","2.287931929E8","2.30555687E8","2.280315283E8","2.27587851E8","2.266336812E8","2.296160819E8","2.313278595E8","2.390371588E8","2.360872086E8","2.33393796E8","",""
"IMF.STA:MFS_MA(10.0.1)","BTN.BM_MAI.XDC.M","OBS_VALUE","Bhutan","Broad Money","Domestic currency","4.92999917818986E10","5.08679226893089E10","5.09209156224296E10","5.03740072651192E10","5.12461854752724E10","5.25823801729151E10","5.19127528688879E10","5.2666018228369E10","5.42448834960012E10","5.56818458559972E10","5.91135437983735E10","5.42428709677659E10","5.62474946688426E10","5.47672565848907E10","5.42473166725065E10","5.03898592664536E10","5.31735405507424E10","5.1160463591517E10","5.03866188634714E10","5.37434861208345E10","5.48437292750916E10","5.66223250543381E10","5.86540518516521E10","5.73836289949429E10","5.43834378448439E10","5.32254951289234E10","5.67490802474123E10","5.22820368155059E10","5.33833258450268E10","6.0651645977748E10","5.65855939984186E10","5.67851287453492E10","5.90334967180287E10","6.15285243636417E10","6.15234881672238E10","5.95335290834978E10","6.19471522788209E10","6.26829536975197E10","6.02677063204971E10","6.0325628075373E10","6.41482243968576E10","6.47364872523329E10","6.57173861838024E10","6.71230307258802E10","6.95988284780749E10","7.1847387622327E10","7.47963362360067E10","7.49616292183981E10","7.7247933624419E10","7.32659987360618E10","6.93526065584302E10","7.05402561195041E10","7.29486023182103E10","7.00267412185715E10","6.9519849698585E10","7.01466946512798E10","7.12703707973741E10","7.73388104788779E10","7.86915159813859E10","7.78755971884342E10","7.82821913924586E10","7.93928825267213E10","8.91453652459544E10","8.16122375490455E10","8.13633794081093E10","8.11928454483112E10","8.17791556659331E10","8.57658110863277E10","8.45211659773833E10","9.02444697268281E10","9.37050236040194E10","9.62031759257317E10","1.01625464752294E11","1.08830025030228E11","9.79148615304877E10","1.1185456840185E11","1.03815342238299E11","1.06794746603459E11","1.06879513223739E11","1.06518048124869E11","1.06530770733789E11","1.06424788405029E11","1.06449325981449E11","1.12872643190164E11","1.10682848926276E11","1.1469661202739E11","1.17473453359483E11","1.14783474795383E11","1.16244469961663E11","1.17091254202702E11","1.16628460996351E11","1.14335254967988E11","1.17891957511056E11","1.21221533739705E11","1.25455591061043E11","1.20266206394609E11","1.18420641317982E11","1.20260038315092E11","1.19893095800835E11","1.2309191898897E11","1.2232772397041E11","1.24455361212238E11","1.20606159523665E11","1.24875609182644E11","1.27623028518918E11","1.30044655883496E11","1.34828430769672E11","1.35211055360197E11","1.40061344509501E11","1.38336045197471E11","1.38327720524864E11","1.43289322243462E11","1.45461508865015E11","1.48070931460501E11","1.4819154656805E11","1.54696697433805E11","1.56093461640215E11","1.59065545118382E11","1.64097099896989E11","1.73072368914124E11","1.75295469695692E11","1.7245594235057E11","1.56267294340164E11","1.59477368503703E11","1.60891703807779E11","1.67283583276683E11","1.67644299896293E11","1.68762237756999E11","1.71262155019718E11","1.72937721844421E11","1.74715851615603E11","1.78617418603333E11","1.80924630833237E11","1.86050480278253E11","1.82799992784453E11","1.80913992751577E11","1.79483849946743E11","1.83121324272659E11","1.85277794510621E11","1.87994684442834E11","1.88116379299952E11","1.85728204728827E11","1.90057009496374E11","1.97442649018307E11","1.92086013347501E11","1.94224811262502E11","1.99514640170492E11","1.96341730657014E11","1.96811095132225E11","2.0300568425427E11","2.00059379584324E11","1.94962070346234E11","1.98224585981961E11","2.04517555283261E11","2.05850252305722E11","2.09283596096133E11","2.13711741039432E11","2.11720153845392E11","2.13363775212649E11","2.07763915635651E11","2.1118300904333E11","2.10364017631646E11","2.10215899724649E11","2.11001385870138E11","2.15082157189849E11","2.24231590409255E11","2.27057342729372E11","","","","",""
"IMF.STA:MFS_MA(10.0.1)","SRB.CIC_OUTDCORP_MAI.XDC.M","OBS_VALUE","Serbia, Republic of","Currency in circulation outside of depository corporations","Domestic currency","7.86584E10","8.10454E10","8.13413E10","8.63384E10","7.85907E10","8.42863E10","9.46423E10","8.9261E10","9.41671E10","8.79454E10","9.2803E10","1.1419E11","1.072183E11","1.111892E11","1.068623E11","1.090086E11","1.021115E11","1.053439E11","1.097874E11","1.102288E11","1.110037E11","1.016443E11","1.007452E11","1.105468E11","9.59405E10","9.92576E10","1.021141E11","1.070365E11","1.013568E11","1.089932E11","1.093487E11","1.14717E11","1.127073E11","1.103587E11","1.120491E11","1.224394E11","1.120443E11","1.145581E11","1.110201E11","1.167634E11","1.162467E11","1.148427E11","1.221012E11","1.257366E11","1.234832E11","1.228806E11","1.24891E11","1.304683E11","1.20659E11","1.18865E11","1.143674E11","1.193963E11","1.212517E11","1.189563E11","1.266397E11","1.234622E11","1.256729E11","1.273859E11","1.245843E11","1.398175E11","1.338804E11","1.325843E11","1.314376E11","1.407902E11","1.319323E11","1.373241E11","1.466282E11","1.393246E11","1.448386E11","1.412894E11","1.436025E11","1.592649E11","1.446413E11","1.451951E11","1.4634E11","1.522475E11","1.421754E11","1.4527E11","1.44421E11","1.41813E11","1.46829E11","1.420192E11","1.43949795E11","1.63930979E11","1.43403325E11","1.45342634E11","1.51879945E11","1.5253826E11","1.52154038E11","1.59045808E11","1.59740645E11","1.6329701E11","1.71074785E11","1.64904142E11","1.67333192E11","1.82614561E11","1.71976717E11","1.73603585E11","1.7814842E11","1.7828767E11","1.7880141E11","1.8614315E11","1.8504468E11","1.8887253E11","1.8988507E11","1.90750449E11","1.9742316E11","2.09567661E11","1.98260453E11","2.04121856E11","2.14571367E11","2.2778472E11","2.48375816E11","2.48832918E11","2.50168517E11","2.4461284E11","2.48009286E11","2.48418809E11","2.46863581E11","2.66725044E11","2.60604325E11","2.61478008E11","2.5637632E11","2.66242059E11","2.63938927E11","2.64546038E11","2.76802672E11","2.69161306E11","2.80258765E11","2.82643958E11","2.74551812E11","2.95310875E11","2.78427945E11","2.93573579E11","2.7606629E11","2.7618089E11","2.65721011E11","2.68633319E11","2.83363371E11","2.75206443E11","2.82613103E11","2.81828038E11","2.78988709E11","3.10873399E11","2.86610655E11","2.90040308E11","2.92688103E11","3.06736995E11","2.97959808E11","3.01176141E11","3.08438332E11","3.06453796E11","3.25128681E11","3.18960812E11","3.31203201E11","3.69368005E11","3.38742068E11","3.41235683E11","3.4837674E11","3.48038314E11","3.41319572E11","3.53392152E11","3.45824451E11","3.54747352E11","3.58008474E11","3.55684163E11","3.63330618E11","3.99640075E11","3.76028861E11","","",""
"IMF.STA:MFS_MA(10.0.1)","TGO.CIC_OUTDCORP_MAI.XDC.M","OBS_VALUE","Togo","Currency in circulation outside of depository corporations","Domestic currency","1.768306E11","1.790589E11","1.885141E11","1.863832E11","1.833502E11","1.811173E11","1.668494E11","1.774827E11","1.80951E11","1.771196E11","1.8056477E11","1.937033E11","1.700505E11","1.72137E11","1.7860144E11","1.702289E11","1.616552E11","1.624703E11","1.65158E11","1.674147E11","1.612232E11","1.64512E11","1.545261E11","1.613051E11","1.538281E11","1.516237E11","1.64594E11","1.624021E11","1.578766E11","1.649312E11","1.599064E11","1.6569339E11","1.674249E11","1.662446E11","1.6230547E11","1.58639E11","1.45129E11","1.243758E11","1.213781E11","1.281622E11","1.335241E11","1.290574E11","1.380841E11","1.312008E11","1.39189E11","1.326097E11","1.287534E11","1.462554E11","1.351077E11","1.496644E11","1.626752E11","1.69221E11","1.616343E11","1.602784E11","1.642577E11","1.830625E11","1.870904E11","1.94179479518E11","2.157836E11","2.40493091986E11","2.35177212104E11","2.38993038686E11","2.316186555E11","2.25155285151E11","2.25004693838E11","2.27347293838E11","2.30467731733E11","2.27033393238402E11","2.36414926934E11","2.421137E11","2.211274E11","2.45229017173E11","2.28613863131E11","3.13314936568585E11","2.40160309328E11","2.36060153966E11","2.70513276863829E11","2.21033196161E11","2.42692777913E11","2.68686608811987E11","2.77431760573111E11","2.78930095787046E11","2.79270680056808E11","2.98251462923465E11","2.79947163754E11","2.8523461044E11","3.04325874928E11","3.02329536893E11","3.01803929254E11","3.08303064865E11","2.93350242408E11","3.03137367988E11","3.12998458762E11","3.08575614698E11","3.17782268925E11","3.35397484449E11","3.21257651472311E11","3.24486153729494E11","3.32756558321E11","3.11433629479485E11","3.33860027748761E11","3.23556500444935E11","3.38886690173E11","3.39566798074E11","3.30948709915E11","3.27637666492254E11","3.30444895259E11","3.38831855161354E11","3.38595774933143E11","3.45028834761313E11","3.68620812048748E11","3.49580614364142E11","3.53162579856E11","3.52466121054E11","3.47425678288E11","3.30962865364E11","3.12906848039E11","3.30024243981E11","3.4051939879214E11","3.27029238706526E11","2.99156001130311E11","2.79818598449E11","3.06743256004E11","2.90747556108E11","2.55741527981E11","2.70053109566731E11","2.63400458592E11","2.62731598760812E11","3.23868079395E11","3.30288670637E11","3.33419115966E11","3.25385652999E11","2.98784706393E11","3.20177264833E11","3.14775791287E11","3.2226918459E11","2.94255339791E11","3.21747555918E11","3.21232884387E11","3.1656710724E11","2.91871040045E11","3.50009219275E11","3.56950834468E11","3.7016732695E11","3.58495597815E11","3.83872166206E11","4.08990297406E11","4.08553962743E11","3.88549528184E11","3.76579323115E11","3.4674936967E11","3.67089961258E11","3.9599001464E11","4.37933206679E11","4.30802456552E11","4.28597369926E11","4.2673939582E11","4.32699171809E11","4.61576633378E11","4.79104008472E11","4.71188283126E11","4.68396793925E11","4.4268063979E11","4.49700105086E11","4.13265750298E11","4.28947204934E11","4.17219690133E11","4.43992324905E11","","","",""
"IMF.STA:MFS_MA(10.0.1)","SDN.BM_MAI.XDC.M","OBS_VALUE","Sudan","Broad Money","Domestic currency","3.675841234289E10","3.717996134218E10","3.816847098003E10","3.81053845664E10","3.879648406553E10","3.938255974814E10","3.935313815192E10","3.977219162834E10","3.847713048178E10","3.9697195338713E10","4.047209290802E10","4.222343032058E10","4.439526630338E10","4.406465132511E10","4.507927868294E10","4.655822623131E10","4.697959727585E10","5.212648055623E10","5.292050302832E10","5.443209838873E10","5.54003155407E10","5.745990567604E10","5.776906772867E10","5.874993543973E10","5.969333019872E10","6.095870530073E10","6.145603869131E10","6.266105101268E10","6.326887723406E10","6.338788361619E10","6.486097589131E10","6.488808968521E10","6.52293627217064E10","6.661221804263E10","6.670739744082E10","6.643065844502E10","6.9208517414279E10","7.005634194548E10","7.13388290722858E10","7.26152841772308E10","7.31540529724083E10","7.43689401548241E10","7.59256235681667E10","7.516659499776E10","7.579998340778E10","7.70470100035628E10","7.69885108408924E10","7.77173178187469E10","8.08374182036875E10","8.32289078487789E10","8.608008071607E10","9.0008372578113E10","8.93518943122862E10","9.04563659096834E10","9.24027377982847E10","9.30209941493705E10","9.37504758250777E10","9.20621228471713E10","9.32401042619016E10","9.39423149137924E10","9.59911645450616E10","9.79823562984578E10","1.00728588279234E11","1.02990120752448E11","1.03992687681976E11","1.06193782072828E11","1.05897044379473E11","1.08897109444047E11","1.10714756139682E11","1.12844803633026E11","1.16482055456249E11","1.20489368347443E11","1.2614242327454E11","1.29477334039041E11","1.34950860274468E11","1.39253061796279E11","1.47027826732788E11","1.54249860960529E11","1.6001101675489E11","1.70790020826439E11","1.7280959438223E11","1.84087838799779E11","1.93557496758176E11","2.03367535261483E11","2.43803382857147E11","2.71270870648265E11","2.78312110415583E11","2.87558738152553E11","2.94918498756335E11","2.96658625433119E11","3.02600802998533E11","3.14895421265396E11","3.26918560951392E11","3.85006414133068E11","3.94348137889669E11","4.30785979858528E11","4.60610199511887E11","4.74989078893064E11","4.91846061848138E11","5.51464621998623E11","5.66095483632191E11","5.7306630880765E11","6.06318175558144E11","6.20617517924071E11","6.26585080560153E11","6.31405297624882E11","6.58719333555804E11","6.89597585546461E11","7.10903953276135E11","7.2642418041052E11","7.71734558067638E11","8.03846309501831E11","8.30902825617361E11","8.38857416232057E11","8.98310437561354E11","9.25512986568872E11","9.89903903275709E11","1.09164269305044E12","1.2228282802666E12","1.29638403910128E12","1.33106559499183E12","2.13282288915304E12","2.31289720825937E12","2.30108515697703E12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:MFS_MA(10.0.1)","KNA.F2MEMI_S11_MAI.XDC.M","OBS_VALUE","St. Kitts and Nevis","Deposits (including electronic money) in Non-financial corporations","Domestic currency","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","",""
"IMF.STA:MFS_MA(10.0.1)","ARM.CIC1311_MAI.XDC.M","OBS_VALUE","Armenia, Republic of","Currency issued by Central Government","Domestic currency","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",""
"IMF.STA:MFS_MA(10.0.1)","KWT.BM_SA_SI.XDC.M","OBS_VALUE","Kuwait","Broad Money, Seasonally adjusted (SA)","Domestic currency","2.60152109E10","2.61736403E10","2.63523661E10","2.65522223E10","2.67511449E10","2.69399142E10","2.71346304E10","2.68120115E10","2.69201225E10","2.72752567E10","2.74264407E10","2.76118569E10","2.77878866E10","2.79437725E10","2.80796655E10","2.81949745E10","2.83093507E10","2.84415659E10","2.86087271E10","2.88063179E10","2.90123464E10","2.92342255E10","2.94835336E10","2.97425123E10","3.00293156E10","3.02508121E10","3.04596966E10","3.06978476E10","3.09580057E10","3.12113455E10","3.14322396E10","3.16176935E10","3.18132281E10","3.20068077E10","3.21661498E10","3.23220469E10","3.2446731E10","3.25652557E10","","3.28298496E10","3.29187152E10","3.302015E10","3.3099775E10","3.31885266E10","3.32929916E10","3.34232743E10","","3.37145361E10","3.38756584E10","3.40202161E10","3.41562204E10","3.42833134E10","3.43245141E10","3.43370038E10","","","","3.46776669E10","3.47397245E10","3.50548145E10","3.50941999E10","3.51477587E10","3.52245769E10","3.53328765E10","3.54942935E10","3.56361933E10","3.57365849E10","3.58127148E10","3.58513993E10","3.58758813E10","3.58964949E10","3.59111787E10","3.59355146E10","3.59952803E10","3.60756E10","3.61418E10","3.62138E10","3.47664E10","3.17965E10","2.88283E10","3.6588158E10","3.66649849E10","3.67862131E10","3.69267984E10","3.70926975E10","3.72458548E10","3.73863423E10","3.75295777E10","3.76832546E10","3.78125939E10","3.71222223E10","3.56174628E10","3.41097951E10","3.25676416E10","3.09704055E10","2.93553124E10","2.77593167E10","2.61607937E10","2.45454544E10","2.29373639E10","2.13303214E10","1.97096649E10","1.89141693E10","1.81468584E10","1.65705668E10","1.49910632E10","1.90135428E10","1.91002415E10","1.91865935E10","1.93142349E10","1.94654976E10","1.63233215E10","1.63781017E10","1.64014187E10","1.63244628E10","1.62846158E10","1.65366258E10","1.69719625E10","1.72225755E10","1.73824433E10","1.75882504E10","1.77698337E10","1.78166965E10","1.76757863E10","1.76972282E10","1.75173568E10","1.75232855E10","1.70515416E10","1.71636717E10","1.73722477E10","1.74424821E10","1.75585485E10","1.74802604E10","1.74385205E10","1.75166947E10","1.7517208E10","1.74852288E10","1.77373532E10","1.80655305E10","1.79378659E10","3.81555362E10","3.83187939E10","3.84606373E10","3.86122121E10","3.87390365E10","3.88515081E10","3.89634648E10","3.9085905E10","3.91834368E10","3.92339059E10","3.92410444E10","3.92330733E10","3.92506083E10","3.92956377E10","3.93478898E10","3.93916204E10","3.94420225E10","3.95211678E10","3.96298009E10","3.97423611E10","3.98640769E10","4.00022543E10","4.01454514E10","","","","","","","","",""
